0.0130268,-0.02,0.00529419,0.877835
-0.0122962,-0.02,-0.000439685,0.877898
-0.00263935,-0.02,-0.0134456,0.756617
-0.0127126,-0.02,0.00172429,0.876105
-0.0033624,-0.02,-0.0085436,0.87786
0.0139659,-0.02,0.0155869,0.881054
-0.00307143,-0.02,0.00725392,0.876547
0.00104601,-0.02,0.0155997,0.882557
-0.0104365,-0.02,0.0131334,0.877653
-0.0172919,-0.02,-0.0095427,0.874341
0.00181002,-0.02,-0.0140928,0.857917
0.00116899,-0.02,5.17781e-06,0.881
0.0199213,-0.02,0.00742228,0.879189
1.12168,0.02,-1.13924,0.186321
0.0302385,-0.02,0.0126504,0.879952
-0.00959555,-0.02,0.0102404,0.87665
-0.0134656,-0.02,-0.00943516,0.881231
-0.0141554,-0.02,-0.0138652,0.876012
0.00339629,-0.02,-0.00653724,0.878108
0.0276263,-0.02,-0.0134035,0.877929
-0.0106033,-0.02,0.00980013,0.875427
-1.34088,0.02,-0.0843643,0.235176
0.00258547,-0.02,0.000463854,0.874408
0.00173599,-0.02,0.0261595,0.877468
-0.0106952,-0.02,-0.00229331,0.87661
0.0093503,-0.02,0.0171535,0.877017
0.0215069,-0.02,0.0128465,0.878499
0.0314014,-0.02,0.00312937,0.876445
0.00968599,-0.02,-0.0066272,0.880989
-0.00652207,-0.02,-0.0135533,0.877514
0.00723079,-0.02,0.0230127,0.875274
-1.09048,0.02,-0.616161,0.274808
-0.0140001,-0.02,-0.00729311,0.880222
-0.0143652,-0.02,-0.00492199,0.851692
0.00475844,-0.02,0.0102807,0.87951
-0.0191184,-0.02,0.0111379,0.856457
-0.0178105,-0.02,0.00211354,0.880788
-0.0130168,-0.02,-0.00807949,0.880802
-0.00745239,-0.02,0.00596836,0.879536
0.00818977,-0.02,-0.00782591,0.88013
0.00557185,-0.02,0.014292,0.879116
-0.00267646,-0.02,0.00170005,0.877172
-0.00543342,-0.02,-0.00477015,0.842434
0.000993462,-0.02,0.00337708,0.879366
-0.0139982,-0.02,0.0611398,0.878211
-0.0131405,-0.02,-0.0047615,0.880013
-0.00798728,-0.02,6.66927e-06,0.880915
-0.00181385,-0.02,-0.00109751,0.874738
-0.434145,0.02,-0.865637,0.355466
0.159642,0.02,-1.49494,0.220543
0.0307678,-0.02,0.00086506,0.878393
0.0188046,-0.02,0.000995296,0.877116
0.00258244,-0.02,-0.0129444,0.880696
-0.00317678,-0.02,0.00175127,0.866392
-0.0089365,-0.02,0.0052405,0.873782
0.00632135,-0.02,0.00139475,0.63008
-0.0149227,-0.02,-0.0150233,0.875039
-0.0108919,-0.02,0.0163243,0.881169
0.0172253,-0.02,0.0220426,0.875043
-0.00500641,-0.02,-0.0109917,0.875058
0.0154308,-0.02,0.0140947,0.88237
0.0208788,-0.02,0.0189035,0.697327
-0.00887744,-0.02,0.0258099,0.825224
-0.000853027,-0.02,-0.00363855,0.874062
0.00546149,-0.02,-0.0141933,0.852844
0.00397875,-0.02,0.0110714,0.878133
-0.00954207,-0.02,-0.00474457,0.883883
0.0112009,-0.02,-0.00591567,0.883528
0.00266476,-0.02,-0.0123522,0.877484
-0.00959196,-0.02,0.00103651,0.880457
0.000643601,-0.02,-0.0166268,0.864362
0.00238676,-0.02,-0.0161457,0.879758
-2.60786,0.02,4.37791,0.333222
-0.00133342,-0.02,0.0141665,0.882588
-0.0102869,-0.02,-0.00773775,0.878943
0.00140661,-0.02,0.00509935,0.879078
-0.00971306,-0.02,-0.0101462,0.832569
-0.00419558,-0.02,-0.00303587,0.877739
-0.0026219,-0.02,0.0197806,0.876
-0.00418666,0.02,0.435216,0.242075
0.0085984,-0.02,-0.00180863,0.878077
-0.000872937,-0.02,0.000513325,0.835224
-0.00503969,-0.02,-0.000475579,0.84299
0.000293189,-0.02,-0.00291563,0.871963
0.00383905,-0.02,-0.00200382,0.87682
0.00720698,-0.02,0.00741543,0.878891
0.0030485,-0.02,0.00512962,0.879433
1.4598,0.02,0.659139,0.192665
1.07145,0.02,1.51534,0.117859
0.00230743,-0.02,-0.00760946,0.880187
-0.00800583,-0.02,0.0102724,0.872611
0.00810745,-0.02,-0.0200637,0.845348
-0.00252698,-0.02,0.00275725,0.871321
-0.00513047,-0.02,-0.0178852,0.868875
0.00190905,-0.02,-0.0145164,0.878187
0.0164363,-0.02,0.00842367,0.879832
0.02324,-0.02,0.000586145,0.881902
0.00361312,-0.02,0.0052805,0.882177
0.00572196,-0.02,-0.00150238,0.87389
0.00983489,-0.02,-0.0178956,0.880198
0.00206408,-0.02,-0.0209568,0.879574
-0.0088543,-0.02,-0.0105995,0.880057
-0.00315183,-0.02,-0.00406796,0.874558
-0.00789459,-0.02,0.00646219,0.880853
0.0111361,-0.02,0.00459297,0.707604
-0.0283671,-0.02,0.0111568,0.881062
-0.00344949,-0.02,-0.00607622,0.88082
-0.00389631,-0.02,-0.0137654,0.879538
-1.3585,0.02,-0.412133,0.212549
0.00707771,-0.02,0.00991099,0.84252
-0.0154476,-0.02,-0.00658051,0.881346
5.22984e-05,-0.02,-0.00100441,0.872229
0.00305037,-0.02,0.00389921,0.872299
-0.00895334,-0.02,-0.00248972,0.879847
0.00972193,-0.02,-0.00378498,0.877489
0.00658973,-0.02,-0.00292911,0.880171
-0.0231471,-0.02,-0.00504599,0.879244
-0.0246623,-0.02,0.0062952,0.881133
-3.74328,0.02,-3.72018,0.215959
-8.69387e-05,-0.02,-0.00424175,0.879767
0.00381074,-0.02,0.0142352,0.880885
0.0127275,-0.02,-0.00697855,0.883199
-0.00732364,-0.02,0.0185408,0.882323
-0.0103525,-0.02,-0.00216721,0.880607
0.0251851,-0.02,0.00730942,0.874534
0.000423535,-0.02,0.0139792,0.837893
0.0019351,-0.02,-0.00339595,0.880667
-0.023095,-0.02,0.0846604,0.873172
-0.00885211,-0.02,0.00745663,0.867983
-0.0407037,-0.02,-0.0111878,0.881295
-0.00783677,-0.02,0.00177836,0.872887
-0.00575581,-0.02,-0.0177144,0.881583
