
-0.0155154,-0.002,-1.76031,990.512
0.0439416,-0.002,-1.76736,984.142
-0.00708537,-0.002,-1.75948,985.676
-0.000749165,-0.002,-1.75889,990.748
0.151151,-0.002,-1.77492,988.858
0.0118162,-0.002,-1.7811,986.743
0.00625766,-0.002,-1.75882,988.551
-0.00383818,-0.002,-1.76273,988.99
0.0249106,-0.002,-1.75331,980.581
0.533086,-0.002,-1.44558,586.572
0.671804,-0.002,-1.48348,14.9407
-0.00066726,-0.002,-1.76821,991.346-0.0155154,-0.002,-1.76031,990.512
0.0439416,-0.002,-1.76736,984.142
-0.00708537,-0.002,-1.75948,985.676
-0.000749165,-0.002,-1.75889,990.748
0.151151,-0.002,-1.77492,988.858
0.0118162,-0.002,-1.7811,986.743
0.00625766,-0.002,-1.75882,988.551
-0.00383818,-0.002,-1.76273,988.99
0.0249106,-0.002,-1.75331,980.581
0.533086,-0.002,-1.44558,586.572
0.671804,-0.002,-1.48348,14.9407
-0.00066726,-0.002,-1.76821,991.346
-0.0155154,-0.002,-1.76031,990.512
0.0439416,-0.002,-1.76736,984.142
-0.00708537,-0.002,-1.75948,985.676
-0.000749165,-0.002,-1.75889,990.748
0.151151,-0.002,-1.77492,988.858
0.0118162,-0.002,-1.7811,986.743
0.00625766,-0.002,-1.75882,988.551
-0.00383818,-0.002,-1.76273,988.99
0.0249106,-0.002,-1.75331,980.581
0.533086,-0.002,-1.44558,586.572
0.671804,-0.002,-1.48348,14.9407
-0.00066726,-0.002,-1.76821,991.346
